OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),DefaultData,ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge
27874,NonResidential,Warehouse,20172- Seattle / Capitol,1515 13th Ave,Seattle,WA,98122.0,6003000375,3,EAST,47.61469,-122.31596,1.0,2,61880,0,61880,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,61880.0,66.0,9.800000191,30.70000076,604190.125,0.0,595937.0,0.0,False,Compliant,4.15,0.07,58
27882,NonResidential,Small- and Mid-Sized Office,900 E Pine St,900 E Pine St,Seattle,WA,98122.0,6003000605,3,EAST,47.615559999999995,-122.32048,1.0,2,27938,0,27938,"Office, Retail Store",Office,13917.0,97.0,37.0,115.90000149999999,1002986.375,0.0,1024252.0,3142.0,False,Compliant,7.31,0.26,91
27891,NonResidential,Other,University VW,4724 Roosevelt Way NE,Seattle,WA,98105.0,6746701575,4,NORTHEAST,47.66386,-122.31715,1.0,2,21600,0,21600,"Other - Services, Retail Store",Other - Services,32580.0,,38.40000153,120.6999969,1623657.0,0.0,1623657.0,0.0,False,Compliant,11.32,0.52,92
27892,Nonresidential COS,Other,Fire Station 17,1020 NE 50th Ave,Seattle,WA,98105.0,6746701655,4,NORTHEAST,47.66506,-122.31656000000001,1.0,3,27908,0,27908,Other,Other,21886.0,,99.69999695,198.3999939,2182493.0,0.0,964426.0,1063700.0,False,Compliant,63.22,2.27,87
27901,Campus,K-12 School,The Bush School - Upper School,408 Lake Washington Blvd E,Seattle,WA,98112.0,6600000385,3,CENTRAL,47.62291,-122.28878999999999,1.0,2,30562,0,30562,K-12 School,K-12 School,30562.0,69.0,59.70000076,107.8000031,1824440.125,0.0,659450.0,962781.0,False,Compliant,55.73,1.82,16
27903,NonResidential,Retail Store,(ID27903) PACIFIC RIM CENTER,900 S JACKSON ST,Seattle,WA,98104.0,6600770000,2,DOWNTOWN,47.599509999999995,-122.32033,1.0,3,54969,0,54969,Retail Store,Retail Store,54969.0,67.0,68.59999847,202.6000061,3770784.25,0.0,3434704.0,289394.0,False,Compliant,39.31,0.72,16
27922,NonResidential,K-12 School,Seattle Temple,1511 E. Pike Street,Seattle,WA,98122.0,7234600135,3,CENTRAL,47.61395,-122.31253000000001,1.0,2,36825,0,36825,"K-12 School, Office, Social/Meeting Hall, Worship Facility",K-12 School,44340.0,,29.29999924,60.29999924,1892122.25,0.0,911763.0,843310.0,False,Compliant,51.14,1.39,65
27928,NonResidential,Small- and Mid-Sized Office,Jewish Family Service,1601 16th Ave,Seattle,WA,98122.0,7234600310,3,EAST,47.61546,-122.31195,1.0,3,25834,0,25834,Office,Office,31822.0,73.0,69.90000153,157.3000031,2223401.5,0.0,1219253.0,857036.0,False,Compliant,54.02,2.09,58
27947,NonResidential,Worship Facility,ST MARKS CATHEDRAL,1245 10th Avenue East,Seattle,WA,98102.0,6762700860,3,EAST,47.63193,-122.32126000000001,1.0,1,37700,0,37700,Worship Facility,Worship Facility,52225.0,38.0,80.30000305,115.6999969,4195549.5,0.0,751827.0,2729901.0,False,Compliant,150.23,3.98,87
27955,SPS-District K-12,K-12 School,Montlake Elementary,2409 22nd Ave. E.,Seattle,WA,98112.0,6788200735,3,EAST,47.64063,-122.30428,1.0,2,27273,0,27273,K-12 School,K-12 School,27273.0,90.0,52.70000076,90.90000153,1436271.0,0.0,436535.0,822084.0,True,Error - Correct Default Data,46.7,1.71,91
27969,NonResidential,Mixed Use Property,1700 Madison Apts. Bldg. 2,1700 E Madison St,Seattle,WA,98122.0,7234601100,3,Central,47.61608,-122.30967,1.0,6,97229,0,97229,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,45300.0,100.0,17.0,53.29999924,1056507.75,0.0,1021754.0,0.0,False,Compliant,7.12,0.07,12
27982,NonResidential,Small- and Mid-Sized Office,9620 Stone Ave N,9620 Stone Ave N,Seattle,WA,98103.0,4310701210,5,NORTHWEST,47.69898,-122.34161999999999,1.0,3,25111,0,25111,"Non-Refrigerated Warehouse, Office, Parking",Office,14256.0,77.0,48.0,103.0,1060040.75,0.0,557279.0,397074.0,False,Compliant,24.97,0.99,34
28019,NonResidential,Worship Facility,Our Lady of Fatima Church & Rectory,3218 W. Barrett St.,Seattle,WA,98199.0,6822100520,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39976999999999,1.0,2,31805,0,31805,Worship Facility,Worship Facility,31805.0,10.0,59.40000153,90.30000305,1888861.125,0.0,407379.0,1234288.0,False,Compliant,68.39,2.15,63
28020,NonResidential,K-12 School,Our Lady of Fatima School & Gym,3301 W. Dravus St.,Seattle,WA,98199.0,6822100520,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39976999999999,1.0,1,20811,0,20811,K-12 School,K-12 School,20811.0,95.0,69.30000305,124.90000149999999,1441620.0,0.0,505796.0,761553.0,False,Compliant,43.97,2.11,63
28025,Nonresidential COS,Warehouse,CSC Meter Shop (G),1010 8th Ave S,Seattle,WA,98134.0,6834700175,2,GREATER DUWAMISH,47.59393,-122.32211000000001,1.0,2,22058,0,22058,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,12644.0,1.0,112.1999969,209.89999390000003,2235498.0,0.0,847726.0,1139608.0,False,Compliant,66.43,3.01,49
28029,NonResidential,Refrigerated Warehouse,Plymouth Poultry,4500 7th Ave S,Seattle,WA,98108.0,7376600690,2,GREATER DUWAMISH,47.56268,-122.32364,1.0,1,22890,0,22890,"Office, Refrigerated Warehouse",Refrigerated Warehouse,43452.0,,212.39999390000003,615.0,9844836.0,0.0,8922015.0,1083771.0,False,Compliant,119.76,5.23,46
28030,NonResidential,Other,Sunny Arms,707 S. Snoqualmie St.,Seattle,WA,98112.0,7376600720,2,GREATER DUWAMISH,47.561659999999996,-122.3237,1.0,5,36000,0,36000,Other,Other,36000.0,,35.29999924,58.29999924,1270850.625,0.0,346376.0,764918.0,False,Compliant,43.04,1.2,109
28033,NonResidential,Distribution Center,"Park Manor, LLC",601-619 S. Snoqualmie Street,Seattle,WA,98108.0,7376600765,2,GREATER DUWAMISH,47.5616,-122.32603,1.0,1,28320,0,28320,"Distribution Center, Parking",Distribution Center,28320.0,1.0,155.5,414.39999389999997,4403066.5,0.0,3403624.0,832772.0,False,Compliant,67.96,2.4,45
28053,NonResidential,Worship Facility,(ID28053)CONGREGATION BETH SHALOM,6800 35TH AVE NE,Seattle,WA,98115.0,4361200005,4,NORTHEAST,47.67816,-122.28998,1.0,1,29079,0,29079,Worship Facility,Worship Facility,29079.0,78.0,32.0,70.30000305,930746.875,0.0,511118.0,350526.0,False,Compliant,22.18,0.76,61
28066,NonResidential,Small- and Mid-Sized Office,Madison Park,4020 East Madison,Seattle,WA,98112.0,4385700325,3,EAST,47.634409999999995,-122.28061000000001,1.0,3,28848,9616,19232,"Office, Parking",Office,19232.0,82.0,40.0,125.6999969,769771.8125,0.0,726917.0,0.0,False,Compliant,5.07,0.18,34
28081,NonResidential,Small- and Mid-Sized Office,Brown Bear Car Wash,3977 Leary Way NW,Seattle,WA,98107.0,7442000545,6,Ballard,47.655640000000005,-122.36191000000001,1.0,2,20535,0,20535,"Distribution Center, Office",Office,13600.0,7.0,90.09999847,218.1999969,1964622.625,0.0,1274260.0,561544.0,False,Compliant,38.71,1.89,28
28086,NonResidential,Laboratory,Environmental Laboratory,322 W Ewing Street,Seattle,WA,98119.0,7442001430,7,MAGNOLIA / QUEEN ANNE,47.652229999999996,-122.36147,1.0,2,43025,0,43025,"Laboratory, Other",Laboratory,29527.0,,235.89999390000003,503.3999938999999,10148279.0,0.0,5264469.0,4128638.0,False,Compliant,255.97,5.95,31
28476,NonResidential,Warehouse,NWCP-SEA Mayn Bldg,6100 6th Ave S,Seattle,WA,98108.0,5367201155,2,GREATER DUWAMISH,47.54769,-122.3251,1.0,1,30800,0,30800,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30800.0,65.0,15.80000019,49.5,485971.0,0.0,485971.0,0.0,False,Compliant,3.39,0.11,51
29170,NonResidential,Mixed Use Property,Chief Seattle Club/Monterey Lofts,410 2nd Avenue Extenstion South,Seattle,WA,98104.0,1562700010,3,EAST,47.59901628,-122.3315077,1.0,3,22168,0,22168,"Multifamily Housing, Other - Entertainment/Public Assembly",Multifamily Housing,11084.0,,85.90000153,182.8999939,1904848.25,0.0,982475.0,801910.0,False,Compliant,49.44,2.23,116
29214,NonResidential,Warehouse,1001-1005 6th Ave. S,1005 6th Avenue S,Seattle,WA,98134.0,7666204800,2,GREATER DUWAMISH,47.594159999999995,-122.3267,1.0,1,37400,0,37400,"Distribution Center, Non-Refrigerated Warehouse, Supermarket/Grocery Store",Non-Refrigerated Warehouse,27271.0,73.0,24.29999924,74.40000153,909543.1875,0.0,894740.0,29453.0,False,Compliant,7.8,0.21,94
29551,NonResidential,Small- and Mid-Sized Office,625 Union Station,625 5th Ave. S,Seattle,WA,98104.0,8809700040,2,DOWNTOWN,47.59706,-122.32813,1.0,11,68452,0,68452,"Bank Branch, Office",Office,61665.0,79.0,58.09999847,182.6000061,3979629.5,0.0,3782378.0,0.0,False,Compliant,26.37,0.39,16
29612,NonResidential,K-12 School,Villa Academy - Main bldg.,5001 NE 50TH ST,Seattle,WA,98105.0,1025049038,4,NORTHEAST,47.66368,-122.27323999999999,1.0,3,97500,0,97500,K-12 School,K-12 School,97500.0,97.0,44.29999924,66.80000305,4314753.5,0.0,910698.0,2826262.0,False,Compliant,156.45,1.6,92
29788,NonResidential,Small- and Mid-Sized Office,Queen Anne Square West (220),220 West Mercer Street,Seattle,WA,98119.0,7015350000,7,MAGNOLIA / QUEEN ANNE,47.62495,-122.36036000000001,1.0,5,54015,0,54015,Office,Office,54015.0,75.0,55.90000153,175.6000061,3020001.5,0.0,3020001.0,0.0,False,Compliant,21.05,0.39,34
32429,NonResidential,Restaurant,First & Union,1411 1st Avenue,Seattle,WA,98101.0,6094500000,7,DOWNTOWN,47.60805,-122.33978,1.0,13,42000,0,42000,"Office, Other, Other - Restaurant/Bar, Strip Mall",Other - Restaurant/Bar,26554.0,,147.3000031,333.10000610000003,7762660.5,2513519.25,4351882.0,933062.0,False,Compliant,273.91,6.52,31
33289,NonResidential,Large Office,Bay Vista Office Building,2827 2nd Ave,Seattle,WA,98121.0,0586400000,7,DOWNTOWN,47.617059999999995,-122.35141000000002,0.0,24,119701,0,119701,"Office, Retail Store",Office,102878.0,67.0,70.0,219.89999390000003,8382140.5,0.0,8382139.0,0.0,False,Compliant,58.44,0.49,34
33408,Nonresidential COS,Other,The Seattle Public Library - Lake City Branch,12501-28th Ave NE,Seattle,WA,98125.0,3834500640,5,NORTH,47.71986,-122.29808999999999,1.0,1,24697,0,24697,"Library, Other - Services",Library,15300.0,,69.69999695,162.8999939,1395016.125,0.0,859009.0,436677.0,False,Compliant,29.18,1.18,51
33527,NonResidential,University,SCCC WOOD CONSTRUCTION,2310 S LANE ST,Seattle,WA,98144.0,3646100850,3,CENTRAL,47.59677,-122.30171999999999,2.0,1,57468,0,57468,College/University,College/University,67750.0,,55.79999924,124.40000149999999,3778965.75,0.0,2133182.0,1410803.0,False,Compliant,89.8,1.56,3
34348,NonResidential,Retail Store,Pike Plaza,1401 2nd Ave,Seattle,WA,98101.0,6065010000,7,DOWNTOWN,47.6087,-122.33883999999999,1.0,3,103000,0,103000,Retail Store,Retail Store,103000.0,89.0,52.29999924,141.0,5390147.5,0.0,4243144.0,971477.0,False,Compliant,81.18,0.79,25
34891,NonResidential,Supermarket / Grocery Store,70500883 -- West Seattle,4550 42nd Ave SW,Seattle,WA,98116.0,1333100000,1,SOUTHWEST,47.561370000000004,-122.38524,1.0,1,37864,0,37864,Supermarket/Grocery Store,Supermarket/Grocery Store,37864.0,61.0,218.10000609999997,523.9000244,8257472.5,0.0,5407602.0,2618093.0,False,Compliant,176.75,4.67,8
34908,NonResidential,Supermarket / Grocery Store,70500887 -- Broadway Market,509-23 BROADWAY E,Seattle,WA,98122.0,6850700315,3,EAST,47.62256,-122.32092,1.0,2,66497,0,66497,Supermarket/Grocery Store,Supermarket/Grocery Store,66497.0,84.0,139.6999969,433.70001219999995,9290214.0,0.0,9133009.0,157203.0,False,Compliant,72.02,1.08,66
35391,NonResidential,Retail Store,LUMEN Commercial,500 Mercer st,Seattle,WA,98109.0,4458720000,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,1.0,4,34010,0,34010,Retail Store,Retail Store,38428.0,,94.0,295.10000610000003,3611326.75,0.0,3560614.0,0.0,False,Compliant,24.82,0.73,10
35392,NonResidential,Supermarket / Grocery Store,70500881 -- Uptown,500 Mercer Street,Seattle,WA,98109.0,4458720010,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,1.0,4,45980,0,45980,Supermarket/Grocery Store,Supermarket/Grocery Store,45980.0,79.0,186.5,439.79998780000005,8573323.0,0.0,5369235.0,2936020.0,False,Compliant,193.36,4.21,10
36034,NonResidential,Retail Store,Harvard Market,1401 Broadway,Seattle,WA,98122.0,3148650000,3,EAST,47.61378771,-122.32142549999999,0.0,3,45743,0,45743,Retail Store,Retail Store,45243.0,88.0,115.5,316.39999389999997,5227773.5,0.0,4307444.0,1005772.0,False,Compliant,83.45,1.82,20
36587,NonResidential,Other,Meredith Mathews East Madison YMCA,1700 23rd Ave,Seattle,WA,98122.0,9828200095,3,CENTRAL,47.61674,-122.30207,1.0,1,45000,0,45000,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,45000.0,,83.80000305,136.8000031,3769240.5,0.0,1051644.0,2453853.0,False,Compliant,137.66,3.06,25
37248,NonResidential,Warehouse,Rainier Malt House,5840 Airport Way South,Seattle,WA,98108.0,3466800063,2,GREATER DUWAMISH,47.55066,-122.31787,1.0,4,72859,0,72859,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,72859.0,55.0,21.60000038,66.5,1577083.25,0.0,1455485.0,42973.0,False,Compliant,12.43,0.17,112
39332,SPS-District K-12,K-12 School,South Shore K-8,4800 S. Henderson,Seattle,WA,98118.0,2123700250,2,SOUTHEAST,47.523740000000004,-122.27201000000001,1.0,2,138705,0,138705,K-12 School,K-12 School,138705.0,84.0,38.5,85.69999695,5344758.0,0.0,3004396.0,1954902.0,True,Error - Correct Default Data,124.77,0.9,7
40008,NonResidential,Mixed Use Property,(ID#40008) KC Metro Transit Power Distribution,2255 4TH AVE S,Seattle,WA,98134.0,7666205180,2,GREATER DUWAMISH,47.5823,-122.32937,1.0,3,21947,0,21947,"Office, Other, Parking",Other,14877.0,,61.59999847,139.3000031,1658135.375,0.0,969591.0,585008.0,False,Compliant,37.83,1.72,12
40031,NonResidential,Medical Office,Sandpoint #25,6222 NE 74th St,Seattle,WA,98115.0,0225049077,4,NORTHEAST,47.6824,-122.26223,1.0,0,30287,0,30287,Medical Office,Medical Office,28050.0,32.0,81.30000305,220.60000609999997,2279632.5,0.0,1815405.0,377710.0,False,Compliant,32.72,1.08,56
40034,NonResidential,Small- and Mid-Sized Office,Sandpoint #29,6200 NE 74th ST,Seattle,WA,98115.0,0225049077,4,NORTHEAST,47.68254,-122.26298999999999,1.0,0,21931,0,21931,Office,Office,31845.0,32.0,134.8000031,233.3000031,4292216.0,0.0,1398591.0,2548619.0,False,Compliant,145.11,6.62,56
40067,NonResidential,Small- and Mid-Sized Office,Olympic Block,101 Yesler Way,Seattle,WA,98104.0,5247800440,7,DOWNTOWN,47.60148,-122.33379,1.0,6,73102,0,73102,"Office, Parking",Office,92723.0,84.0,48.40000153,151.8000031,4483478.0,0.0,4307238.0,0.0,False,Compliant,30.03,0.41,31
40348,NonResidential,Mixed Use Property,Broadway Market,401 Broadway E,Seattle,WA,98102.0,6850700316 and 6850700315,3,EAST,47.62256,-122.32092,1.0,2,140823,59401,81422,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",Parking,89820.0,,19.79999924,58.90000153,2778832.75,0.0,2554939.0,207907.0,False,Compliant,28.85,0.2,100
40447,Nonresidential COS,Mixed Use Property,OCC Complex,2700 Airport Way S,Seattle,WA,98134.0,7666203010,2,GREATER DUWAMISH,47.57918,-122.32075,5.0,1,87458,0,87458,"Data Center, Distribution Center, Office, Other",Office,41097.0,,106.0,204.3000031,9271981.0,0.0,3890327.0,4584911.0,False,Compliant,270.63,3.09,50
42069,NonResidential,Small- and Mid-Sized Office,NORTH POINTE,2101 N 34TH ST,Seattle,WA,98103.0,6147900000,4,LAKE UNION,47.64779,-122.33352,1.0,1,26263,0,26263,Office,Office,26263.0,64.0,63.70000076,199.8999939,1671740.25,0.0,1634669.0,0.0,False,Compliant,11.4,0.43,23
43948,Nonresidential COS,Other,Georgetown Steamplant,6605 13th Avenue South,Seattle,WA,98108.0,0000000000,2,GREATER DUWAMISH,47.542770000000004,-122.31626000000001,1.0,2,39212,0,39212,Other,Other,39212.0,,1.7999999519999998,5.8000001910000005,72370.39844,0.0,72371.0,0.0,False,Non-Compliant,0.5,0.01,110
45287,Nonresidential COS,Other,Medgar Evers Pool,500 23 Ave E,Seattle,WA,98122.0,7544800245,3,CENTRAL,47.60668,-122.30242,0.0,1,21400,0,21400,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,11737.0,,261.7000122,528.2000122,5427452.5,0.0,2514599.0,2656210.0,False,Compliant,158.6,7.41,48
49687,NonResidential,Supermarket / Grocery Store,Safeway 1885 - 1st Ave,516 1st Ave W,Seattle,WA,98119.0,8681450000,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,1.0,4,33997,0,33997,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,33997.0,23.0,267.2999878,796.0999756,9086338.0,0.0,8224625.0,702110.0,False,Compliant,94.63,2.78,13
49697,NonResidential,Mixed Use Property,Prudential Building,114 Alaskan Way S,Seattle,WA,98104.0,5247800025,7,DOWNTOWN,47.601209999999995,-122.33518000000001,1.0,6,74211,0,74211,"Multifamily Housing, Office, Parking",Office,33279.0,97.0,22.79999924,71.5,1438856.625,0.0,1357120.0,0.0,False,Compliant,9.46,0.13,114
49699,NonResidential,Warehouse,21615-Seattle/10020 MartinLutherKing,10020 Martin Luther King Jr Way S,Seattle,WA,98178.0,0323049141,2,SOUTHEAST,47.510979999999996,-122.27816999999999,1.0,2,45700,0,45700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,293707.0,99.0,5.3000001910000005,15.80000019,1547490.125,0.0,1441594.0,102600.0,False,Compliant,15.5,0.34,28
49703,SPS-District K-12,K-12 School,Catharine Blaine K-8,2550 34th Ave. W.,Seattle,WA,98199.0,2225039016,7,MAGNOLIA / QUEEN ANNE,47.64342,-122.3997,1.0,1,116101,0,116101,K-12 School,K-12 School,119685.0,,0.0,0.0,0.0,0.0,0.0,4993620.0,False,Missing Data,265.21,2.28,64
49715,NonResidential,Residence Hall,Elm Hall,1218 NE Campus Pkwy,Seattle,WA,98195.0,1142002135,4,NORTHEAST,47.656420000000004,-122.31475,1.0,5,136758,0,136758,Residence Hall/Dormitory,Residence Hall/Dormitory,207017.0,90.0,32.20000076,70.09999847,6662918.5,0.0,3420620.0,2854748.0,False,Compliant,175.46,1.28,4
49716,NonResidential,Residence Hall,Alder Hall,1315 NE Campus Parkway,Seattle,WA,98195.0,1142002345,4,NORTHEAST,47.65599,-122.31385,1.0,7,192259,0,192259,"Residence Hall/Dormitory, Supermarket/Grocery Store",Residence Hall/Dormitory,188118.0,72.0,47.59999847,116.40000149999999,9286532.0,0.0,5931729.0,2835888.0,False,Compliant,191.97,1.0,4
49718,Nonresidential COS,Other,South Transfer Station,130 South Kenyon St.,Seattle,WA,98108.0,2924049006,1,GREATER DUWAMISH,47.53246,-122.33304,2.0,2,137138,0,137138,Other - Utility,Other - Utility,138602.0,,40.20000076,126.3000031,5574345.0,0.0,5475366.0,0.0,False,Compliant,38.17,0.28,4
49737,NonResidential,Retail Store,MARQUEEN / MQH,600 Queen Anne Ave N,Seattle,WA,98109.0,701100-0000,7,MAGNOLIA / QUEEN ANNE,47.625029999999995,-122.35642,1.0,3,43832,0,43832,"Hotel, Parking, Retail Store",Retail Store,24588.0,67.0,96.90000153,165.8999939,4085534.75,0.0,1343774.0,2542771.0,False,Compliant,144.41,3.29,98
49778,NonResidential,Worship Facility,Center for Spiritual Living,5801 SAND POINT WAY NE,Seattle,WA,98105.0,1025049006,4,NORTHEAST,47.6709,-122.27054,1.0,2,70292,0,70292,Worship Facility,Worship Facility,70292.0,37.0,30.5,61.09999847,2145036.25,0.0,977731.0,956080.0,False,Compliant,57.59,0.82,8
49858,NonResidential,K-12 School,The Northwest School 401,401 Pike,Seattle,WA,98122.0,8725600410,3,EAST,47.613859999999995,-122.32647,1.0,2,35780,0,35780,K-12 School,K-12 School,38000.0,22.0,78.0,204.6999969,2962615.25,0.0,2234214.0,678050.0,False,Compliant,51.59,1.44,2
49793,NonResidential,Large Office,Interbay Worklofts,1631 15th Ave W.,Seattle,WA,98119.0,7666201610,7,MAGNOLIA / QUEEN ANNE,47.63449,-122.37661000000001,1.0,3,105061,28217,76844,"Office, Parking",Office,83533.0,100.0,17.0,53.40000153,1420513.25,0.0,1363192.0,0.0,False,Compliant,9.5,0.09,3
49797,NonResidential,Small- and Mid-Sized Office,Seattle Goodwill Job Training/ Education Center,700 Dearborn Place South,Seattle,WA,98144.0,7134300080,3,DOWNTOWN,47.59666,-122.31253000000001,1.0,3,62662,14989,47673,Office,Office,47000.0,67.0,55.90000153,172.8999939,2626698.25,0.0,2444599.0,57532.0,False,Compliant,20.1,0.32,3
49802,NonResidential,Hotel,Hotel Ballard,5216 Ballard Ave NW,Seattle,WA,98107.0,2767702985,6,BALLARD,47.666290000000004,-122.3826,1.0,4,62381,22948,39433,"Hotel, Parking, Swimming Pool",Hotel,60245.0,62.0,58.0,182.3000031,3497215.5,0.0,3497215.0,0.0,False,Compliant,24.38,0.39,3
49829,NonResidential,Senior Care Community,Aegis on Madison,2200 E Madison,Seattle,WA,98112.0,2825049005,3,Central,47.61885,-122.30341000000001,1.0,6,79805,0,79805,"Parking, Senior Care Community",Senior Care Community,79805.0,25.0,96.40000153,223.3000031,7692164.0,0.0,4663661.0,2867663.0,False,Compliant,184.81,2.32,3
49850,NonResidential,K-12 School,Paul G Allen Athletic Center,14050 1st Ave NE,Seattle,WA,98125.0,2832100190,5,NORTHWEST,47.731429999999996,-122.32784,1.0,2,48925,0,48925,K-12 School,K-12 School,63500.0,82.0,26.70000076,73.59999847,1695022.25,0.0,1384383.0,246907.0,False,Compliant,22.76,0.47,2
49862,Nonresidential COS,Other,SCT Technical Pavilion,201 Thomas St.,Seattle,WA,98109.0,1985200130,7,MAGNOLIA / QUEEN ANNE,47.62082,-122.35251000000001,0.0,1,29000,0,29000,Other,Other,25100.0,,90.80000305,245.89999390000003,2642231.75,0.0,1604709.0,824505.0,False,Compliant,54.98,1.9,54
49867,NonResidential,Large Office,Home Plate Center Bldg B,1521 1ST AVE S,Seattle,WA,98134.0,7666207075,2,GREATER DUWAMISH,47.58872,-122.33475,1.0,7,333714,146687,187027,"Office, Parking",Office,191333.0,,24.29999924,73.09999847,4644839.5,0.0,4359095.0,222397.0,False,Compliant,42.2,0.13,2
49872,NonResidential,Other,Mercedes-Benz of Seattle,2015 AIRPORT WAY S,Seattle,WA,98134.0,7666203470,2,GREATER DUWAMISH,47.5843,-122.32229,1.0,2,56988,0,56988,"Automobile Dealership, Parking",Automobile Dealership,24520.0,,22.20000076,46.90000153,544172.375,0.0,276732.0,267440.0,False,Compliant,16.13,0.28,2
